CustomerKey,ProductKey,Total Sales,Total Cost,Total Profit,Profit Margin,Year
11078,529,3.99,1.4923,2.4977,62.60%,2003
11078,529,3.99,1.4923,2.4977,62.60%,2004
11078,530,9.98,3.7326,6.247400000000001,62.60%,2003
11078,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11078,535,24.99,9.3463,15.643699999999999,62.60%,2003
11078,536,29.99,11.2163,18.773699999999998,62.60%,2003
11078,537,35,13.09,21.91,62.60%,2003
11078,538,21.49,8.0373,13.452699999999998,62.60%,2004
11078,539,49.98,18.6926,31.287399999999998,62.60%,2003
11078,541,28.99,10.8423,18.1477,62.60%,2003
11079,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11079,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11079,478,9.99,3.7363,6.2537,62.60%,2003
11079,479,8.99,3.3623,5.627700000000001,62.60%,2004
11079,535,24.99,9.3463,15.643699999999999,62.60%,2004
11080,222,34.99,13.0863,21.9037,62.60%,2003
11080,231,49.99,38.4923,11.497700000000002,23.00%,2003
11080,351,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11080,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11080,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11080,537,35,13.09,21.91,62.60%,2003
11080,562,2384.07,1481.9379,902.1321000000003,37.84%,2003
11081,225,8.99,6.9223,2.0677000000000003,23.00%,2003
11081,480,2.29,0.8565,1.4335,62.60%,2003
11081,488,53.99,41.5723,12.417700000000004,23.00%,2003
11081,529,3.99,1.4923,2.4977,62.60%,2003
11081,537,35,13.09,21.91,62.60%,2003
11082,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11082,465,24.49,9.1593,15.330699999999998,62.60%,2004
11082,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11082,479,8.99,3.3623,5.627700000000001,62.60%,2004
11082,537,35,13.09,21.91,62.60%,2003
11082,567,742.35,461.4448,280.90520000000004,37.84%,2004
11083,217,34.99,13.0863,21.9037,62.60%,2003
11083,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11083,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11083,537,35,13.09,21.91,62.60%,2003
11083,572,742.35,461.4448,280.90520000000004,37.84%,2004
11084,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11084,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11084,479,8.99,3.3623,5.627700000000001,62.60%,2004
11084,480,2.29,0.8565,1.4335,62.60%,2003
11084,570,742.35,461.4448,280.90520000000004,37.84%,2004
11085,217,34.99,13.0863,21.9037,62.60%,2004
11085,228,49.99,38.4923,11.497700000000002,23.00%,2004
11085,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11085,529,3.99,1.4923,2.4977,62.60%,2004
11085,537,35,13.09,21.91,62.60%,2004
11086,222,34.99,13.0863,21.9037,62.60%,2004
11086,234,49.99,38.4923,11.497700000000002,23.00%,2004
11086,463,24.49,9.1593,15.330699999999998,62.60%,2004
11086,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11086,529,3.99,1.4923,2.4977,62.60%,2004
11086,537,35,13.09,21.91,62.60%,2004
11087,480,2.29,0.8565,1.4335,62.60%,2004
11087,486,159,59.466,99.53399999999999,62.60%,2003
11087,529,3.99,1.4923,2.4977,62.60%,2003
11087,537,35,13.09,21.91,62.60%,2004
11088,357,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11088,463,24.49,9.1593,15.330699999999998,62.60%,2003
11088,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11088,479,8.99,3.3623,5.627700000000001,62.60%,2004
11088,485,21.98,8.2205,13.759500000000001,62.60%,2003
11088,491,53.99,41.5723,12.417700000000004,23.00%,2004
11088,569,742.35,461.4448,280.90520000000004,37.84%,2004
11089,217,34.99,13.0863,21.9037,62.60%,2003
11089,222,34.99,13.0863,21.9037,62.60%,2004
11089,228,49.99,38.4923,11.497700000000002,23.00%,2004
11089,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11089,482,8.99,3.3623,5.627700000000001,62.60%,2004
11089,485,21.98,8.2205,13.759500000000001,62.60%,2003
11089,572,742.35,461.4448,280.90520000000004,37.84%,2004
11090,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11090,310,3578.27,2171.2942,1406.9758000000002,39.32%,2002
11090,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11090,463,24.49,9.1593,15.330699999999998,62.60%,2003
11090,487,54.99,20.5663,34.423700000000004,62.60%,2003
11090,569,742.35,461.4448,280.90520000000004,37.84%,2004
11091,214,104.97,39.2589,65.7111,62.60%,2004
11091,217,34.99,13.0863,21.9037,62.60%,2003
11091,217,34.99,13.0863,21.9037,62.60%,2004
11091,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11091,228,49.99,38.4923,11.497700000000002,23.00%,2004
11091,231,49.99,38.4923,11.497700000000002,23.00%,2003
11091,463,24.49,9.1593,15.330699999999998,62.60%,2003
11091,465,24.49,9.1593,15.330699999999998,62.60%,2003
11091,467,24.49,9.1593,15.330699999999998,62.60%,2004
11091,474,69.99,26.1763,43.8137,62.60%,2003
11091,477,9.98,3.7326,6.247400000000001,62.60%,2003
11091,479,8.99,3.3623,5.627700000000001,62.60%,2003
11091,480,11.45,4.282500000000001,7.167499999999999,62.60%,2003
11091,480,11.45,4.282500000000001,7.167499999999999,62.60%,2004
11091,483,120,44.88,75.12,62.60%,2004
11091,484,7.95,2.9733,4.9767,62.60%,2003
11091,488,53.99,41.5723,12.417700000000004,23.00%,2003
11091,488,53.99,41.5723,12.417700000000004,23.00%,2004
11091,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11091,528,9.98,3.7326,6.247400000000001,62.60%,2004
11091,529,11.97,4.4769,7.493100000000001,62.60%,2003
11091,529,19.950000000000003,7.4615,12.488500000000002,62.60%,2004
11091,530,14.97,5.5989,9.3711,62.60%,2003
11091,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11091,535,24.99,9.3463,15.643699999999999,62.60%,2003
11091,535,74.97,28.038899999999998,46.9311,62.60%,2004
11091,536,29.99,11.2163,18.773699999999998,62.60%,2004
11091,537,35,13.09,21.91,62.60%,2004
11091,538,21.49,8.0373,13.452699999999998,62.60%,2003
11091,538,21.49,8.0373,13.452699999999998,62.60%,2004
11091,539,49.98,18.6926,31.287399999999998,62.60%,2004
11091,540,32.6,12.1924,20.407600000000002,62.60%,2003
11091,540,97.80000000000001,36.5772,61.222800000000014,62.60%,2004
11091,541,28.99,10.8423,18.1477,62.60%,2003
11092,348,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11092,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11092,479,8.99,3.3623,5.627700000000001,62.60%,2003
11092,485,21.98,8.2205,13.759500000000001,62.60%,2003
11092,573,2384.07,1481.9379,902.1321000000003,37.84%,2003
11093,214,34.99,13.0863,21.9037,62.60%,2003
11093,222,34.99,13.0863,21.9037,62.60%,2003
11093,347,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11093,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11093,481,8.99,3.3623,5.627700000000001,62.60%,2003
11093,485,21.98,8.2205,13.759500000000001,62.60%,2003
11093,562,2384.07,1481.9379,902.1321000000003,37.84%,2003
11094,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11094,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11094,478,9.99,3.7363,6.2537,62.60%,2004
11094,483,120,44.88,75.12,62.60%,2004
11094,484,7.95,2.9733,4.9767,62.60%,2004
11094,491,53.99,41.5723,12.417700000000004,23.00%,2004
11094,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11094,535,24.99,9.3463,15.643699999999999,62.60%,2003
11095,217,34.99,13.0863,21.9037,62.60%,2003
11095,351,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11095,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11095,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11095,478,9.99,3.7363,6.2537,62.60%,2003
11095,489,53.99,41.5723,12.417700000000004,23.00%,2003
11095,573,2384.07,1481.9379,902.1321000000003,37.84%,2003
11096,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11096,351,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11096,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11096,564,2384.07,1481.9379,902.1321000000003,37.84%,2004
11097,214,34.99,13.0863,21.9037,62.60%,2004
11097,351,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11097,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11097,478,9.99,3.7363,6.2537,62.60%,2003
11097,562,2384.07,1481.9379,902.1321000000003,37.84%,2004
11098,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11098,491,53.99,41.5723,12.417700000000004,23.00%,2004
11098,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11098,535,24.99,9.3463,15.643699999999999,62.60%,2003
11099,345,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11099,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11099,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11099,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11099,478,9.99,3.7363,6.2537,62.60%,2003
11099,479,8.99,3.3623,5.627700000000001,62.60%,2004
11099,489,53.99,41.5723,12.417700000000004,23.00%,2004
11099,490,53.99,41.5723,12.417700000000004,23.00%,2003
11099,575,2384.07,1481.9379,902.1321000000003,37.84%,2004
11100,349,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11100,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11100,465,24.49,9.1593,15.330699999999998,62.60%,2003
11100,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11100,479,8.99,3.3623,5.627700000000001,62.60%,2004
11100,487,54.99,20.5663,34.423700000000004,62.60%,2003
11100,563,2384.07,1481.9379,902.1321000000003,37.84%,2004
11101,345,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11101,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11101,463,24.49,9.1593,15.330699999999998,62.60%,2003
11101,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11101,479,8.99,3.3623,5.627700000000001,62.60%,2003
11101,483,120,44.88,75.12,62.60%,2003
11101,564,2384.07,1481.9379,902.1321000000003,37.84%,2003
11102,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11102,478,9.99,3.7363,6.2537,62.60%,2004
11102,484,7.95,2.9733,4.9767,62.60%,2004
11102,487,54.99,20.5663,34.423700000000004,62.60%,2004
11102,535,24.99,9.3463,15.643699999999999,62.60%,2004
11103,214,34.99,13.0863,21.9037,62.60%,2003
11103,351,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11103,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11103,465,24.49,9.1593,15.330699999999998,62.60%,2003
11103,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11103,478,9.99,3.7363,6.2537,62.60%,2003
11103,491,53.99,41.5723,12.417700000000004,23.00%,2003
11103,562,2384.07,1481.9379,902.1321000000003,37.84%,2003
11104,346,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11104,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11104,488,53.99,41.5723,12.417700000000004,23.00%,2003
11104,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11104,537,35,13.09,21.91,62.60%,2003
11104,574,2384.07,1481.9379,902.1321000000003,37.84%,2003
11105,346,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11105,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11105,479,8.99,3.3623,5.627700000000001,62.60%,2003
11105,484,7.95,2.9733,4.9767,62.60%,2003
11105,564,2384.07,1481.9379,902.1321000000003,37.84%,2003
11106,346,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11106,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11106,561,2384.07,1481.9379,902.1321000000003,37.84%,2003
11107,217,34.99,13.0863,21.9037,62.60%,2003
11107,222,34.99,13.0863,21.9037,62.60%,2003
11107,349,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11107,353,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11107,485,21.98,8.2205,13.759500000000001,62.60%,2003
11107,573,2384.07,1481.9379,902.1321000000003,37.84%,2003
11108,222,34.99,13.0863,21.9037,62.60%,2003
11108,348,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11108,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11108,537,35,13.09,21.91,62.60%,2003
11108,561,2384.07,1481.9379,902.1321000000003,37.84%,2003
11109,225,8.99,6.9223,2.0677000000000003,23.00%,2003
11109,349,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11109,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11109,483,120,44.88,75.12,62.60%,2003
11109,485,21.98,8.2205,13.759500000000001,62.60%,2003
11109,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11109,537,35,13.09,21.91,62.60%,2003
11109,561,2384.07,1481.9379,902.1321000000003,37.84%,2003
11110,344,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11110,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11110,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11110,479,8.99,3.3623,5.627700000000001,62.60%,2004
11110,562,2384.07,1481.9379,902.1321000000003,37.84%,2004
11111,225,8.99,6.9223,2.0677000000000003,23.00%,2003
11111,344,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11111,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11111,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11111,478,9.99,3.7363,6.2537,62.60%,2003
11111,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11111,541,28.99,10.8423,18.1477,62.60%,2004
11111,576,2384.07,1481.9379,902.1321000000003,37.84%,2004
11112,214,34.99,13.0863,21.9037,62.60%,2004
11112,348,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11112,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11112,485,21.98,8.2205,13.759500000000001,62.60%,2003
11112,486,159,59.466,99.53399999999999,62.60%,2003
11112,561,2384.07,1481.9379,902.1321000000003,37.84%,2004
11113,217,34.99,13.0863,21.9037,62.60%,2003
11113,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11113,478,9.99,3.7363,6.2537,62.60%,2003
11113,484,7.95,2.9733,4.9767,62.60%,2003
11113,485,21.98,8.2205,13.759500000000001,62.60%,2003
11113,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11113,535,24.99,9.3463,15.643699999999999,62.60%,2003
11114,214,69.98,26.1726,43.8074,62.60%,2004
11114,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11114,478,9.99,3.7363,6.2537,62.60%,2004
11114,484,7.95,2.9733,4.9767,62.60%,2003
11114,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11114,535,24.99,9.3463,15.643699999999999,62.60%,2004
11115,473,63.5,23.749,39.751000000000005,62.60%,2004
11115,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11115,478,9.99,3.7363,6.2537,62.60%,2004
11115,480,2.29,0.8565,1.4335,62.60%,2003
11115,484,7.95,2.9733,4.9767,62.60%,2004
11115,535,24.99,9.3463,15.643699999999999,62.60%,2003
11116,214,34.99,13.0863,21.9037,62.60%,2004
11116,473,63.5,23.749,39.751000000000005,62.60%,2004
11116,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11116,478,9.99,3.7363,6.2537,62.60%,2004
11116,480,2.29,0.8565,1.4335,62.60%,2003
11116,484,7.95,2.9733,4.9767,62.60%,2004
11116,535,24.99,9.3463,15.643699999999999,62.60%,2003
11117,217,34.99,13.0863,21.9037,62.60%,2003
11117,225,8.99,6.9223,2.0677000000000003,23.00%,2003
11117,345,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11117,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11117,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11117,478,9.99,3.7363,6.2537,62.60%,2003
11117,485,21.98,8.2205,13.759500000000001,62.60%,2003
11117,562,2384.07,1481.9379,902.1321000000003,37.84%,2003
11118,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11118,478,9.99,3.7363,6.2537,62.60%,2004
11118,484,23.85,8.9199,14.930100000000001,62.60%,2004
11118,487,54.99,20.5663,34.423700000000004,62.60%,2004
11118,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11118,535,24.99,9.3463,15.643699999999999,62.60%,2004
11119,231,49.99,38.4923,11.497700000000002,23.00%,2004
11119,480,2.29,0.8565,1.4335,62.60%,2003
11119,484,7.95,2.9733,4.9767,62.60%,2003
11119,535,24.99,9.3463,15.643699999999999,62.60%,2003
11120,222,34.99,13.0863,21.9037,62.60%,2003
11120,350,3374.99,1898.0944,1476.8955999999998,43.76%,2001
11120,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11120,465,24.49,9.1593,15.330699999999998,62.60%,2003
11120,487,54.99,20.5663,34.423700000000004,62.60%,2004
11120,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11120,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11120,537,35,13.09,21.91,62.60%,2003
11120,541,28.99,10.8423,18.1477,62.60%,2004
11120,562,2384.07,1481.9379,902.1321000000003,37.84%,2004
11121,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11121,478,9.99,3.7363,6.2537,62.60%,2004
11121,480,2.29,0.8565,1.4335,62.60%,2004
11121,484,7.95,2.9733,4.9767,62.60%,2003
11121,484,7.95,2.9733,4.9767,62.60%,2004
11121,535,24.99,9.3463,15.643699999999999,62.60%,2004
11122,478,9.99,3.7363,6.2537,62.60%,2004
11122,484,7.95,2.9733,4.9767,62.60%,2003
11122,535,24.99,9.3463,15.643699999999999,62.60%,2004
11123,217,34.99,13.0863,21.9037,62.60%,2004
11123,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11123,478,9.99,3.7363,6.2537,62.60%,2004
11123,484,7.95,2.9733,4.9767,62.60%,2003
11123,484,7.95,2.9733,4.9767,62.60%,2004
11123,491,53.99,41.5723,12.417700000000004,23.00%,2004
11123,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11123,535,24.99,9.3463,15.643699999999999,62.60%,2003
11124,217,34.99,13.0863,21.9037,62.60%,2003
11124,345,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11124,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11124,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11124,478,9.99,3.7363,6.2537,62.60%,2003
11124,563,2384.07,1481.9379,902.1321000000003,37.84%,2003
11125,463,24.49,9.1593,15.330699999999998,62.60%,2003
11125,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11125,478,9.99,3.7363,6.2537,62.60%,2003
11125,480,2.29,0.8565,1.4335,62.60%,2004
11125,484,7.95,2.9733,4.9767,62.60%,2003
11125,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11125,535,24.99,9.3463,15.643699999999999,62.60%,2004
11126,344,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11126,480,2.29,0.8565,1.4335,62.60%,2003
11126,480,2.29,0.8565,1.4335,62.60%,2004
11126,485,21.98,8.2205,13.759500000000001,62.60%,2003
11126,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11126,541,28.99,10.8423,18.1477,62.60%,2004
11126,565,742.35,461.4448,280.90520000000004,37.84%,2004
11126,590,769.49,419.7784,349.71160000000003,45.45%,2003
11127,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11127,529,3.99,1.4923,2.4977,62.60%,2003
11127,537,35,13.09,21.91,62.60%,2004
11128,222,34.99,13.0863,21.9037,62.60%,2004
11128,228,49.99,38.4923,11.497700000000002,23.00%,2003
11128,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11128,478,9.99,3.7363,6.2537,62.60%,2004
11128,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11128,529,3.99,1.4923,2.4977,62.60%,2003
11128,537,35,13.09,21.91,62.60%,2004
11129,313,3578.27,2171.2942,1406.9758000000002,39.32%,2002
11129,363,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11130,480,2.29,0.8565,1.4335,62.60%,2004
11130,537,35,13.09,21.91,62.60%,2004
11131,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11131,231,49.99,38.4923,11.497700000000002,23.00%,2004
11131,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11131,478,9.99,3.7363,6.2537,62.60%,2004
11131,485,21.98,8.2205,13.759500000000001,62.60%,2004
11131,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11131,530,4.99,1.8663,3.1237000000000004,62.60%,2004
11131,535,24.99,9.3463,15.643699999999999,62.60%,2004
11131,537,35,13.09,21.91,62.60%,2004
11132,361,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11132,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11132,478,9.99,3.7363,6.2537,62.60%,2003
11132,485,21.98,8.2205,13.759500000000001,62.60%,2003
11132,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11132,537,35,13.09,21.91,62.60%,2003
11133,477,4.99,1.8663,3.1237000000000004,62.60%,2004
11133,478,9.99,3.7363,6.2537,62.60%,2004
11133,485,21.98,8.2205,13.759500000000001,62.60%,2004
11133,537,35,13.09,21.91,62.60%,2004
11134,346,3399.99,1912.1544,1487.8355999999999,43.76%,2001
11134,570,742.35,461.4448,280.90520000000004,37.84%,2004
11134,589,769.49,419.7784,349.71160000000003,45.45%,2003
11135,355,2319.99,1265.6195,1054.3704999999998,45.45%,2003
11135,477,4.99,1.8663,3.1237000000000004,62.60%,2003
11135,478,9.99,3.7363,6.2537,62.60%,2003
11136,359,2294.99,1251.9813,1043.0086999999999,45.45%,2003
11136,472,63.5,23.749,39.751000000000005,62.60%,2003
11136,485,21.98,8.2205,13.759500000000001,62.60%,2003
11137,480,4.58,1.713,2.867,62.60%,2004
11137,486,159,59.466,99.53399999999999,62.60%,2004
11137,529,3.99,1.4923,2.4977,62.60%,2004
11137,537,35,13.09,21.91,62.60%,2004
11138,222,34.99,13.0863,21.9037,62.60%,2004
11138,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11138,529,3.99,1.4923,2.4977,62.60%,2004
11138,537,35,13.09,21.91,62.60%,2004
11139,225,8.99,6.9223,2.0677000000000003,23.00%,2004
11139,231,49.99,38.4923,11.497700000000002,23.00%,2004
11139,535,24.99,9.3463,15.643699999999999,62.60%,2004
11140,528,4.99,1.8663,3.1237000000000004,62.60%,2003
11140,537,35,13.09,21.91,62.60%,2003
11141,214,34.99,13.0863,21.9037,62.60%,2004
11141,222,34.99,13.0863,21.9037,62.60%,2003
11141,528,4.99,1.8663,3.1237000000000004,62.60%,2004
11141,529,3.99,1.4923,2.4977,62.60%,2003
11141,537,35,13.09,21.91,62.60%,2004
11142,214,34.99,13.0863,21.9037,62.60%,2003
11142,214,69.98,26.1726,43.8074,62.60%,2004
11142,217,34.99,13.0863,21.9037,62.60%,2003
