Document Status,Line Status,Business Unit,PO,Created By,Creation Date,Vendor Name,Vendor Site Code,Ship To Location,Bill To Location,Term Name,Currency Code,Rate Type,Rate Date,Rate,DFF By Pass,DFF Purchasing For,DFF Directors Purchase,Attribute Category,DFF Remarks Or Indent,Line Num,Quantity,Received Quantity,Received Amount,Invoice Quantity,Invoice Amount,Unit Price,Line Item,Item Description,UOM,Requisition Number,Promised Date,Need By Date,Tax Name,Line Attribute Category,DFF Manufacturer,DFF Item Spec,DFF Department,DFF Line Remarks,Item Type,Requester,Dist Attribute Category,DFF Requisition Type,DFF Asset location,DFF Project,DFF Remarks,DFF Related Asset Tag Number,DFF Department.1,GCC Account,Received Quantity %,Balance Quantity
OPEN,OPEN,Brookes Pharma,10594.0,Atif Salam,2021-01-28,GULF CONSTRUCTORS (PRIVATE) LIMITED,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR PLUMBING WORKS AT NAL PROJECT (1st and 2nd Floor) TOILETS CONSTRUCTION - WORK COMPLETED,32.0,450.0,240.0,480000.0,240.0,480000.0,2000.0,3007-00034-0000,"PLUMBING WORKS - 9 E-Supply And Installation Of Upvc Class-D Pipes (6"" Dia)",RFT,18493.0,2021-01-07,2021-01-30,INPUT_ST_NR_8%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,53.333333333333336,210.0
OPEN,OPEN,Brookes Pharma,10688.0,Atif Salam,2021-02-08,WADITTAR ENGINEERING,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,25 Days,PKR,,,,,,,Local Purchase,REPAIRING AND REPLACEMENT OF WORN OUT PARTS FOR ACL WASHING MACHINE-STERILE AREA,3.0,250.0,0.0,0.0,0.0,0.0,240.0,3009-00003-0000,REPAIR AND MAINTENANCE - AMPOULE PINCER WHICH INCLUDES TAPPING AND INSTALLATION OF NEW S.S GRUB SCREWS,NOS,18636.0,2021-02-27,2021-01-22,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Sterile (Common) ,11-1201-82010607-0000-00-0000-00-000,0.0,250.0
OPEN,OPEN,Brookes Pharma,10816.0,Atif Salam,2021-02-23,INDUSTRIAL LINKS INTERNATIONAL,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED FOR D.O.P TESTING OF AMPOULE COMPACT LINE STREILE,8.0,5.0,4.0,72000.0,4.0,72000.0,18000.0,3006-00062-0000,AIR BALANCING OF AIR HANDLING UNIT ,JOB,19031.0,2021-03-13,2021-02-26,INPUT_ST_NR_13%,,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,Others,,,,,Sterile (Common) ,11-1201-82011706-0000-00-0000-00-000,80.0,1.0
OPEN,OPEN,Brookes Pharma,10860.0,Atif Salam,2021-02-26,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,CIVIL WORKS FOR SHIFTING NEW TRANSFORMER AT UTILITY BUILDING - WORK COMPLETED,5.0,1.0,0.0,0.0,0.0,0.0,30000.0,3007-00010-0000,MISCELLANEOUS CIVIL WORK - TRENCH MAKING IN PANEL ROOM 6' x 12' WITH BLOCK MASONRY AND PLASTER!-,JOB,18948.0,2021-02-11,2021-02-19,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Electrical ,11-2403-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11199.0,Hamza Ali Mansoor,2021-04-22,URBA MARKER,C & F SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED YEARLY CLEANING OF 8 WATER TANKS,1.0,8.0,5.0,43750.0,5.0,43750.0,8750.0,3005-00009-0000,TANK CLEANING !-8 TANKS ,JOB,19580.0,2021-05-24,2021-04-16,INPUT_ST_NR_10%,Manufacturer Detail,,"WATER TANKER CLEANING, FOR BROOKES ",, ,EXPENSE,Sidra Ejaz,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82010607-0000-00-0000-00-000,62.5,3.0
OPEN,OPEN,Brookes Pharma,11247.0,Atif Salam,2021-04-30,JES INSTRUMENTATION & CONTROLS,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,,1.0,4.0,2.0,120000.0,2.0,120000.0,60000.0,3002-00005-0000,ANNUAL MAINTENANCE CONTRACT - HVAC DDC CONTROLS AND BUILDING MANAGEMENT SYSTEM INSTALLED AT BROOKES PLOT 58 AND 59,JOB,19459.0,2022-06-30,2021-04-05,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010607-0000-00-0000-00-000,50.0,2.0
OPEN,OPEN,Brookes Pharma,11249.0,Atif Salam,2021-04-30,ORIENT ENERGY SYSTEMS (PVT) LTD,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,100% ADVANCE,PKR,,,,,,,Local Purchase,,1.0,10.0,0.0,0.0,0.0,0.0,6050.0,3002-00008-0000,ANNUAL MAINTENANCE CONTRACT - ROUTINE MAINTENANCE VISIT FOR CUMMINS ENGINE MODEL: QST-30,JOB,19469.0,2022-06-30,2021-04-06,INPUT_ST_NR_10%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Electrical ,11-2403-82010603-0000-00-0000-00-000,0.0,10.0
OPEN,OPEN,Brookes Pharma,11249.0,Atif Salam,2021-04-30,ORIENT ENERGY SYSTEMS (PVT) LTD,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,100% ADVANCE,PKR,,,,,,,Local Purchase,,2.0,2.0,0.0,0.0,0.0,0.0,4840.0,3010-00001-0000,SERVICE VISIT CHARGES - EMERGENCY VISIT / TROUBLE SHOOTING VISIT,JOB,19469.0,2022-06-30,2021-04-06,INPUT_ST_NR_10%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Electrical ,11-2403-82012410-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,11258.0,Hamza Ali Mansoor,2021-05-03,ECO SERVICES,C & F SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,CARPET CLEANING REQUIRED FOR BROOKES FOR THE MONTH OF MAY 2021,1.0,1.0,0.0,0.0,0.0,0.0,22814.0,3005-00009-0000,SERVICES CHARGES FOR CARPET CLEANING,JOB,19625.0,2021-05-17,2021-04-23,INPUT_ST_NR_10%,Manufacturer Detail,,MAY 2021,, ,EXPENSE,Sidra Ejaz,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11268.0,Atif Salam,2021-05-04,A. G. ASSOCIATES,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,30 Days,PKR,,,,,,,Local Purchase,REQUIRED DISMANTLING OF ASBESTOS SHEET AND REPLACE WITH G.I SHEET - WORK COMPLETED,1.0,1.0,0.0,0.0,0.0,0.0,25000.0,3005-00008-0000,LABOUR CHARGES - ASBESTOS SHEET DISMANTLING AND TIN SHEET FITTING AND OTHER WORK ,JOB,19322.0,2021-03-15,2021-03-23,,Manufacturer Detail,,,, ,EXPENSE,Rao Saifullah Muneer,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11269.0,Atif Salam,2021-05-04,M/S. TELECOM ENGINEERING COMPANY,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,15 Days,PKR,,,,,,,Local Purchase,RENEWAL OF ANNUAL MAINTENANCE CONTRACT FOR FIRE ALARM SYSTEM AT PLOT-59,1.0,4.0,3.0,171000.0,3.0,171000.0,57000.0,3002-00004-0000,ANNUAL MAINTENANCE CONTRACT - FIRE ALARM SYSTEM AT BROOKES PLOT NO. 59,JOB,19464.0,2022-06-30,2021-04-05,INPUT_ST_NR_10%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010603-0000-00-0000-00-000,75.0,1.0
OPEN,OPEN,Brookes Pharma,11288.0,Atif Salam,2021-05-07,EZZI ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,ANNUAL MAINTENANCE CONTRACT FOR FIRE ALARM SYSTEM AT PLOT 58,1.0,4.0,1.0,19500.0,1.0,19500.0,19500.0,3002-00004-0000,ANNUAL MAINTENANCE CONTRACT FOR FIRE ALARM SYSTEM,JOB,19448.0,2022-06-30,2021-04-02,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010603-0000-00-0000-00-000,25.0,3.0
OPEN,OPEN,Brookes Pharma,11290.0,Atif Salam,2021-05-07,IZEETECH ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,RENEWAL OF MAINTENANCE CONTRACT FOR CARGO LIFTS,1.0,12.0,10.0,85000.0,10.0,85000.0,8500.0,3002-00009-0000,ANNUAL MAINTENANCE CONTRACT CARGO LIFT - UTILITY AREA: ONE!-AUTOMATIC CARGO LIFT OF TWO (2 STOP / FLOORS)!-,JOB,19449.0,2022-06-30,2021-04-02,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010601-0000-00-0000-00-000,83.33333333333334,2.0
OPEN,OPEN,Brookes Pharma,11290.0,Atif Salam,2021-05-07,IZEETECH ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,RENEWAL OF MAINTENANCE CONTRACT FOR CARGO LIFTS,2.0,12.0,10.0,65000.0,10.0,65000.0,6500.0,3002-00009-0000,ANNUAL MAINTENANCE CONTRACT CARGO LIFT - UTILITY AREA: ONE!-CARGO LIFT OF FOUR (4 STOP / FLOORS ),JOB,19449.0,2022-06-30,2021-04-02,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010601-0000-00-0000-00-000,83.33333333333334,2.0
OPEN,OPEN,Brookes Pharma,11290.0,Atif Salam,2021-05-07,IZEETECH ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,RENEWAL OF MAINTENANCE CONTRACT FOR CARGO LIFTS,3.0,12.0,10.0,65000.0,10.0,65000.0,6500.0,3002-00009-0000,ANNUAL MAINTENANCE CONTRACT CARGO LIFT - WAREHOUSE: ONE!-CARGO LIFT OF SERVING TWO (2 STOP / FLOORS),JOB,19449.0,2022-06-30,2021-04-02,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010601-0000-00-0000-00-000,83.33333333333334,2.0
OPEN,OPEN,Brookes Pharma,11290.0,Atif Salam,2021-05-07,IZEETECH ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,RENEWAL OF MAINTENANCE CONTRACT FOR CARGO LIFTS,4.0,12.0,10.0,65000.0,10.0,65000.0,6500.0,3002-00009-0000,ANNUAL MAINTENANCE CONTRACT CARGO LIFT - WAREHOUSE: ONE!-CARGO LIFT OF SERVING FOUR (4 STOP/FLOORS),JOB,19449.0,2022-06-30,2021-04-02,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010601-0000-00-0000-00-000,83.33333333333334,2.0
OPEN,OPEN,Brookes Pharma,11290.0,Atif Salam,2021-05-07,IZEETECH ENGINEERING,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,1 Day,PKR,,,,,,,Local Purchase,RENEWAL OF MAINTENANCE CONTRACT FOR CARGO LIFTS,5.0,12.0,10.0,65000.0,10.0,65000.0,6500.0,3002-00009-0000,ANNUAL MAINTENANCE CONTRACT CARGO LIFT - NEW STERILE AREA:!-ONE CARGO LIFT OF SERVING TWO (2 STOP/ FLOORS),JOB,19449.0,2022-06-30,2021-04-02,,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Others,,,,,Engineering (Common) ,11-2401-82010601-0000-00-0000-00-000,83.33333333333334,2.0
OPEN,OPEN,Brookes Pharma,11298.0,Atif Salam,2021-05-08,M/S. BRITLITE ENGINEERING COMPANY,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,RENEWAL OF ANNUAL MAINTENANCE CONTRACT FOR FIRE ALARM SYSTEM AT CORPORATE PREMISES (35-H),1.0,4.0,0.0,0.0,3.0,33000.0,11000.0,3002-00004-0000,ANNUAL MAINTENANCE CONTRACT FOR FIRE ALARM SYSTEM,JOB,19468.0,2022-06-30,2021-04-06,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,Directors,,,,,Directors ,11-0101-82010603-0000-00-0000-00-000,0.0,4.0
OPEN,OPEN,Brookes Pharma,11357.0,Atif Salam,2021-05-12,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,RE-SIZING LIGHTS OPENING IN METAL FALSE CEILING REPLACE NEW CONCEALED LIGHT AT SACHET FILLING AREA,1.0,30.0,0.0,0.0,0.0,0.0,1600.0,3007-00010-0000,"MISCELLANEOUS CIVIL WORK - CUTTING MS- ANGLE, REPAIR AND RESIZING OPENINGS AT METAL LATHE FALSE CEILING FOR REPLACEMENT OF LIGHT SHADES",NOS,19160.0,2021-06-26,2021-03-12,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Non Sterile - Solid (Common) ,11-1101-82010601-0000-00-0000-00-000,0.0,30.0
OPEN,OPEN,Brookes Pharma,11365.0,Atif Salam,2021-05-17,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,50% ADVANCE & 50% AFTER COMPLETION OF WORK,PKR,,,,,,,Local Purchase,FOR ROOF WATERPROOFING AT PLOT-58 MISC. AREAS,1.0,7000.0,3500.0,280000.0,3500.0,280000.0,80.0,3007-00003-0000,CIVIL WORK - ROOF WATER PROOFING ( WITH MATERIAL AND LABOUR ),SFT,19020.0,2021-07-31,2021-03-09,,Manufacturer Detail,,ZEPOXY 300 ( TWO COMPONENT EPOXY COATING & RESSICHEM ),, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82010601-0000-00-0000-00-000,50.0,3500.0
OPEN,OPEN,Brookes Pharma,11580.0,Atif Salam,2021-06-11,TECHNOMECH ENGINEERING (PVT.) LIMITED,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,REQUIRED FOR CHILLED WATER PIPING OF FFSA CHILLER,5.0,1.0,0.0,0.0,0.0,0.0,14000.0,3005-00034-0000,LABOUR CHARGES ( HVAC ) - PRE MOLDED FIBER GLASS INSULATION 64KG DENSITY ,JOB,19932.0,2021-08-13,2021-06-03,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Utilities ,11-2405-82010603-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11580.0,Atif Salam,2021-06-11,TECHNOMECH ENGINEERING (PVT.) LIMITED,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,REQUIRED FOR CHILLED WATER PIPING OF FFSA CHILLER,6.0,20.0,0.0,0.0,0.0,0.0,750.0,3007-00034-0000,PLUMBING WORKS - INSTALLATION MS PIPE,RFT,19932.0,2021-08-13,2021-06-03,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Utilities ,11-2405-82010601-0000-00-0000-00-000,0.0,20.0
OPEN,OPEN,Brookes Pharma,11580.0,Atif Salam,2021-06-11,TECHNOMECH ENGINEERING (PVT.) LIMITED,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,REQUIRED FOR CHILLED WATER PIPING OF FFSA CHILLER,7.0,2.0,0.0,0.0,0.0,0.0,7500.0,3005-00008-0000,LABOUR CHARGES - INSTALLATION GATE VALVE,NOS,19932.0,2021-08-13,2021-06-03,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Utilities ,11-2405-82010607-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,11580.0,Atif Salam,2021-06-11,TECHNOMECH ENGINEERING (PVT.) LIMITED,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,REQUIRED FOR CHILLED WATER PIPING OF FFSA CHILLER,8.0,2.0,0.0,0.0,0.0,0.0,2000.0,3005-00008-0000,LABOUR CHARGES - INSTALLATION VICTOLIC COUPLING,NOS,19932.0,2021-08-13,2021-06-03,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Utilities ,11-2405-82010607-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,11580.0,Atif Salam,2021-06-11,TECHNOMECH ENGINEERING (PVT.) LIMITED,LOCAL OTHER PUR,Brookes Maintenance Org,Brookes Maintenance Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,REQUIRED FOR CHILLED WATER PIPING OF FFSA CHILLER,9.0,2.0,0.0,0.0,0.0,0.0,1400.0,3005-00008-0000,LABOUR CHARGES - INSTALLATION OF PRESSURE GUAGE,SET,19932.0,2021-08-13,2021-06-03,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Utilities ,11-2405-82010607-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,11587.0,Atif Salam,2021-06-14,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,FOR EXCAVATION AND BACK FILL ELECTRICAL POWER LINE FOR OUT SIDE PUMP AT PLOT-58 ENTRANCE GATE,1.0,1.0,0.0,0.0,0.0,0.0,9000.0,3007-00010-0000,"MISCELLANEOUS CIVIL WORK - PLOT-58 FRONT FACE TAKING 3"" UNDER GROUND ELECTRICAL PIPE LAYING FOR CONNECTION TO RAIN WATER PUMP 80fts. APPROX WITH CUTTING, PIPE LAYING, BACK FILLING AND CONCRETE FINISHING",JOB,19941.0,2021-06-30,2021-06-04,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Electrical ,11-2403-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11587.0,Atif Salam,2021-06-14,MUHAMMAD AHSAN CONTRACTOR,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,FOR EXCAVATION AND BACK FILL ELECTRICAL POWER LINE FOR OUT SIDE PUMP AT PLOT-58 ENTRANCE GATE,2.0,1.0,0.0,0.0,0.0,0.0,11000.0,3007-00010-0000,MISCELLANEOUS CIVIL WORK - PLOT-59 FRONT FACE APPROX 100fts. PIPE LAYING FOR ELECTRICAL CONNECTION RAIN WATER PUMP CONNECTION UNDER GROUND,JOB,19941.0,2021-06-30,2021-06-04,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Electrical ,11-2403-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,1.0,1.0,0.0,0.0,0.0,0.0,4000.0,3005-00008-0000,LABOUR CHARGES - REPAIR ALUMINUM (I.T.) DOOR AND FIX NEW S.S KUNDA CHAPKA FOR LEVER LOCK,JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,2.0,1.0,0.0,0.0,0.0,0.0,6000.0,3005-00008-0000,LABOUR CHARGES - STERILE FIRST FLOOR FALSE CEILING ( 8' X 4' ) WITH SHEET PATCH WORK AND FRAME WORK,JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Direct Production (Common) ,11-1001-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,3.0,1.0,0.0,0.0,0.0,0.0,3500.0,3005-00008-0000,LABOUR CHARGES - KITCHEN MAIN ENTRANCE DOOR DISMANTLE AND  REFIX AFTER REPAIRED ( HINGES-TOWER BOLT-HANDLE CHANGE ),JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,4.0,1.0,0.0,0.0,0.0,0.0,4000.0,3005-00008-0000,LABOUR CHARGES - KITCHEN 2ND ALUMINUM DOOR REPAIRED HING-TOWER BOLT -LOWER PATTI CHANGE,JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,5.0,1.0,0.0,0.0,0.0,0.0,5000.0,3005-00008-0000,LABOUR CHARGES - PRODUCTION NON-STERILE GRANULATION-AREA BROKEN 3.5' x 4' GLASS NEW CHANGE DOOR MAINTENANCE DUE TO LIFTER HIT,JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Direct Production (Common) ,11-1001-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,6.0,4.0,0.0,0.0,0.0,0.0,3500.0,3005-00008-0000,"LABOUR CHARGES - 4-NOS DOORS ALUMINUM REPAIRED (PACKING HALL-QUARANTINE-SACHET-) TOWER BOLT 6"" CHANGE DEAD LOCK, HINGES CHANGE",JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Direct Production (Common) ,11-1001-82010607-0000-00-0000-00-000,0.0,4.0
OPEN,OPEN,Brookes Pharma,11603.0,Atif Salam,2021-06-14,WAHEED BHAI CARPENTER,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,25 Days,PKR,,,,,,,Local Purchase,MISCELLANEOUS MAINTENANCE WORK PLOT-58 - WORK COMPLETED,10.0,1.0,0.0,0.0,0.0,0.0,4000.0,3005-00008-0000,"LABOUR CHARGES - 1 No. TIME OFFICE DOOR FULL REPAIRED TOWER BOLT CHANGE, RECEPTION DRAWER LOCK NEW CHANGE",JOB,19963.0,2021-06-01,2021-06-08,,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Administration (Common) ,11-0201-82010607-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,11626.0,Atif Salam,2021-06-16,ASLAM BHUTTA & COMPANY,OTHER SERVICES,Brookes HO and IT Org,Brookes HO and IT Org,Advance Details as per Comments,PKR,,,,,,,Local Purchase,FOR HEAD OFFICE RENOVATION WORKS,1.0,1300.0,0.0,0.0,0.0,0.0,20.0,3007-00007-0000,WOODEN PARTITION WITH LASANI WOOD  - INTERIOR WORK DISMENTLING,SFT,20056.0,2021-07-10,2021-06-18,INPUT_ST_NR_13%,Manufacturer Detail,,,, ,EXPENSE,Syed Muhammad Khubaib Tariq,Requisition Distribution DFF,Others,,,,,Admin Common ,11-0002-82010605-0000-00-0000-00-000,0.0,1300.0
